neuron_id,dend_gnabar_hh,dend_gkbar_hh,dend_gl_hh,best_loss,best_proportion
15994926,0.011469946890557902,0.006765320990840113,5.352711211866536e-05,0.029365079365079372,0.9206349206349206
10934438,0.052295471227607124,0.044256364848327935,0.0003266003639865977,0.0012820512820511665,0.9487179487179488
15690392,0.06349749441804524,0.05835446863422691,0.00011652162956671598,0.024074074074074026,0.9259259259259259
12367135,0.02148164648310553,0.01002112759073437,0.0006998045991985567,0.17222222222222217,0.7777777777777778
3793165,0.039622473644653086,0.032457187756327624,7.848487310718183e-05,0.013492063492063555,0.9365079365079364
9574259,0.02319922252469329,0.012481493540175281,0.0001236599872732392,0.2833333333333333,0.6666666666666666
15995404,0.034448902418745944,0.025094854478596263,0.00042150758686213896,0.00925925925925919,0.9407407407407408
15639275,0.039338611263774234,0.014667016705256964,0.0008117870750838845,0.033333333333333326,0.9166666666666666
15586536,0.013483934442864203,0.006996893240913544,0.00026563745792187863,0.01666666666666672,0.9333333333333332
17728632,0.03535573801028675,0.005997952687328404,0.0016146511665275256,0.010606060606060508,0.9393939393939394
9698215,0.013639281629451081,0.14015968388339267,0.0029561646325779226,0.2833333333333333,0.6666666666666666
3504632,0.043777119008595544,0.039743470172452125,0.00028917322701493256,0.0,0.95
16448926,0.012437432822996381,0.01184379309586431,0.001113721971557481,0.2833333333333333,0.6666666666666666
16651566,0.012830354498129123,0.006253543969480823,0.00019535638541267803,0.06494252873563211,0.8850574712643678
16714214,0.05024070007231723,0.0736498241226238,0.002158386833241722,0.021428571428571352,0.9285714285714286
8974428,0.030683695743167042,0.014864812151985136,0.0004651291350338453,0.0037634408602149616,0.946236559139785
17260593,0.09606177959990722,0.09573122297080933,0.0002648352378613019,0.004726368159203909,0.945273631840796
12873722,0.021209328636061828,0.0072520159036741,0.00017051274190602568,0.232051282051282,0.717948717948718
13724377,0.056461639519789324,0.10196421931405493,0.001281457709334934,0.004054054054054013,0.9459459459459459
7566199,0.10452322778547692,0.045356986105551673,0.003565705635411081,0.07499999999999996,0.875
15542354,0.13045280687256888,0.08630364277511415,0.0031358559835428738,0.0017241379310344307,0.9482758620689655
15686512,0.047198588736487086,0.03482513070295504,0.00017324728276373055,0.008823529411764564,0.9411764705882354
8943485,0.022000412197430434,0.007713337225115,0.0003245428282408034,0.007971014492753503,0.9420289855072465
17361570,0.04261450563531384,0.023829281652961727,0.0016372467948075604,0.11666666666666659,0.8333333333333334
3827211,0.10902464187495521,0.14810113827030075,0.000935359963696119,0.0007246376811593791,0.9492753623188406
17730121,0.012899796728091283,0.07147398569876329,0.000155575698401562,0.07499999999999996,0.875
4030526,0.02068707787459504,0.005404371799227694,5.3806006257538486e-05,0.01666666666666672,0.9333333333333332
5484314,0.023378185411852836,0.0071044405382345716,0.0005019452617934602,0.028431372549019618,0.9215686274509803
15724520,0.10710673700716095,0.07197096930417637,0.0030465645043631306,0.021428571428571352,0.9285714285714286
3795498,0.10571677204220493,0.04536922423419338,0.0028645576957693156,0.0012820512820512775,0.9487179487179487
13986477,0.03462572006505465,0.09629860658570337,0.00020828713581175448,0.0430232558139535,0.9069767441860465
5311299,0.031060426109675663,0.014226020406155684,0.00023262280223301657,0.0069105691056911,0.9430894308943089
2935198,0.026614125029668638,0.021058214599103595,0.0002048535623680185,0.010606060606060508,0.9393939393939394
5545085,0.034271622279408366,0.031513055139397096,0.00020565962451381053,0.025757575757575646,0.9242424242424243
13422280,0.01929371500787024,0.00870692531314166,7.188174789593461e-05,0.0012820512820511665,0.9487179487179488
9091922,0.08879348366633927,0.08442496012716927,0.0008172658597610849,0.0033333333333332993,0.9466666666666667
11717025,0.05809519511221018,0.01046328431885012,0.002135554007071196,0.005555555555555536,0.9444444444444444
13671419,0.03182974620000031,0.014237746338752603,0.00012064080093608742,0.0033333333333332993,0.9466666666666667
10053642,0.03760470260647304,0.03788475350934572,0.00011570282987006436,0.012499999999999956,0.9375
8413543,0.025693924311843266,0.008942362139491067,0.0007531663161631553,0.010606060606060508,0.9393939393939394
5132886,0.042070362324935266,0.009507660248697359,0.002662486732670043,0.021428571428571352,0.9285714285714286
15964206,0.025772803006233726,0.044851762003614785,5.1120312237645575e-05,0.2833333333333333,0.6666666666666666
2583770,0.01880959867494319,0.008776664015171855,0.0001765318366478819,0.010606060606060508,0.9393939393939394
15998753,0.05883737919562363,0.013873371094169522,0.002782210549307948,0.013492063492063555,0.9365079365079364
11717040,0.02212853095216696,0.014379026234178877,0.00018672177337546677,0.005555555555555425,0.9444444444444445
15638932,0.02629250844365403,0.0541299242413187,0.0004234949519400768,0.008823529411764675,0.9411764705882353
4386719,0.02830215608519763,0.050692939181970174,0.0005201491672141666,0.012499999999999956,0.9375
8161142,0.0286987240172914,0.005049553851733006,0.0001439835872105014,0.0018518518518517713,0.9481481481481482
17814107,0.031665470720208255,0.02963355569051508,8.85800410982306e-05,0.005555555555555425,0.9444444444444445
7627878,0.05701830006228281,0.057931427943163055,6.3107155605762e-05,0.0026315789473684292,0.9473684210526315
5591201,0.03835817796958037,0.028005287091955242,6.742641141254016e-05,0.0037634408602149616,0.946236559139785
14450919,0.03178621165047209,0.02861951502965055,0.0005628807438923986,0.007692307692307665,0.9423076923076923
2585319,0.03736665234392582,0.03215830523191193,7.929402932417983e-05,0.01666666666666672,0.9333333333333332
12299704,0.03408801981638411,0.0239031857889876,0.0005237995718521077,0.008823529411764675,0.9411764705882353
9212816,0.02752797964930303,0.010659895446663044,0.00016161639296378448,0.007471264367816088,0.9425287356321839
11291634,0.0290843090537979,0.005977587896109378,8.837144086572919e-05,0.004054054054054013,0.9459459459459459
9787859,0.032342100814405195,0.05391401560324444,9.248548976076282e-05,0.0071428571428571175,0.9428571428571428
18123575,0.04480242302863856,0.01409143447308944,0.0009026349903240239,0.01666666666666672,0.9333333333333332
11321644,0.055260732807941554,0.05274240493592288,0.001092066277995484,0.2833333333333333,0.6666666666666666
7130033,0.046353659331490854,0.02992518665370001,0.0002802406123744373,0.0069105691056911,0.9430894308943089
7480731,0.07499787348991849,0.09138928365063087,0.00018262774799364907,0.008823529411764564,0.9411764705882354
14938436,0.017317983404284067,0.011417059318798566,0.00011985147892656948,0.010000000000000009,0.94
1554836,0.022437346434514678,0.013658203757548526,0.0002253567738395401,0.0012820512820511665,0.9487179487179488
8066411,0.04210173859834787,0.005858960016115557,0.0009574371725546809,0.01666666666666672,0.9333333333333332
15676571,0.057918766960861255,0.040366054937165344,0.0003455254653154803,0.005555555555555425,0.9444444444444445
5448622,0.016508463941327725,0.006707525149227743,0.00010975531810980191,0.024074074074074026,0.9259259259259259
16386470,0.03648067170533701,0.09036772466103069,0.00016732289710319774,0.012499999999999956,0.9375
9067063,0.03837984103609631,0.011273295129415974,0.0005259395425636793,0.005555555555555425,0.9444444444444445
7057730,0.04558400098959463,0.03712433798408726,8.123997074418889e-05,0.0017241379310344307,0.9482758620689655
15715151,0.062215195642325194,0.046516492850910474,0.00021156578688271362,0.005555555555555425,0.9444444444444445
3167039,0.02004588067886554,0.009069182460950016,7.563998023212688e-05,0.043749999999999956,0.90625
