neuron_id,dend_gnabar_hh,dend_gkbar_hh,dend_gl_hh,best_loss,best_proportion
13726190,0.010948302518260705,0.06653278697585709,0.00015060653635744643,10.333333333333334,0.3333333333333333
10017661,0.012127672156827153,0.00909380433599013,0.002190401220614789,0.1,0.0
2777891,0.0118564202109333,0.14368824263207136,0.0008374932528318787,0.009090909090909094,0.09090909090909091
17654973,0.017076210145222356,0.03111354541453858,0.0043605798270073565,0.03333333333333334,0.06666666666666667
15998261,0.018762672879388667,0.09075850257976043,0.0035372521720169916,0.001960784313725497,0.09803921568627451
6254216,0.01538495146553287,0.14820594106453427,0.0034842710293513726,0.1,0.0
15217212,0.01590754793925333,0.045009616502376996,0.0015169669033799726,0.0038461538461538464,0.09615384615384616
15573381,0.011178481853561868,0.09219603548101098,0.0031517466925833197,10.179487179487179,0.1794871794871795
114558,0.01026724769269278,0.03707102061007815,5.06875902103165e-05,0.004761904761904773,0.09523809523809523
15715796,0.010583080167380346,0.028135700110789325,8.311429567502952e-05,0.04444444444444445,0.05555555555555555
15672153,0.013563941796939715,0.07921036165667926,0.0005799672970308436,0.1,0.0
10018161,0.013244119745742208,0.08650031246863656,0.004783355015166898,0.1,0.0
15997666,0.01497018047133745,0.03403122294001341,0.0005728401312215379,0.001960784313725497,0.09803921568627451
17729418,0.012604225513920838,0.04467385109735875,0.000288846997527616,0.0,0.1
1405493,0.011888026445784572,0.07257986032671951,0.00011482154213628993,0.0062500000000000056,0.09375
3036249,0.010977575067291467,0.005095646517714242,0.004729944686277177,0.1,0.0
15524852,0.011134371405191853,0.02176524737742343,0.003140470904120372,0.1,0.0
15531033,0.010121858149582682,0.12771490773691174,0.0036494942647976782,10.194444444444445,0.19444444444444445
17360286,0.06985851590257854,0.12723762853604775,0.004405536403644859,0.020000000000000004,0.08
837522,0.013869918187683699,0.029255797456405885,0.0012708587637451842,0.012280701754385975,0.08771929824561403
15716309,0.010423658972373632,0.11421942345906244,0.0005778839517914056,0.002777777777777782,0.09722222222222222
15564807,0.031357193474336256,0.11653696759445102,0.0008286614756815382,0.012280701754385975,0.08771929824561403
15546924,0.01703157488580127,0.03222253691184238,0.004057544637089583,0.012280701754385975,0.08771929824561403
15620606,0.014025575611806548,0.0887876237835881,0.004278624001406441,0.016666666666666677,0.08333333333333333
2775943,0.024162914292012047,0.09854102574692529,0.0010314162258949382,0.023076923076923078,0.07692307692307693
2669331,0.017474582927395246,0.04312991043513655,0.0017411747761609845,0.03333333333333334,0.06666666666666667
15728017,0.011153828758061311,0.04383101026043122,0.00020185109062653312,0.016666666666666677,0.08333333333333333
3609202,0.03176703248347992,0.13719225125106316,0.0026401535542513715,0.0,0.1
8234536,0.01704536473849075,0.0389681624983421,0.00018528251309889683,0.02810457516339869,0.07189542483660132
18514164,0.023211918018210705,0.10291956583660823,5.816322728000066e-05,0.037500000000000006,0.0625
12705004,0.012370606792788591,0.011533882496603275,0.00084562043940994,0.010256410256410262,0.08974358974358974
17897298,0.010776268283337817,0.054277931959535244,0.0015019366803482074,0.020000000000000004,0.08
15674262,0.011915883531044396,0.0519095574871759,6.149814150700808e-05,0.002564102564102569,0.09743589743589744
3793165,0.010105493838197567,0.13294839697977437,0.00017754440135744873,10.11111111111111,0.1111111111111111
9094797,0.011176868208741735,0.047443177043335824,0.0006658960112570319,0.1,0.0
15997929,0.0130635302620478,0.12311169162701328,0.00463910384019407,0.016666666666666677,0.08333333333333333
15431408,0.020211315280373995,0.00526763774037159,0.001933605786762213,0.023076923076923078,0.07692307692307693
7851153,0.010040941056915834,0.14275902543326885,6.028198204476498e-05,0.1,0.0
10492631,0.018625865537419895,0.04117005796780612,0.0004281842939316817,0.013793103448275862,0.08620689655172414
17698681,0.02019689341283023,0.08428508752322383,0.0010431603636374448,0.04444444444444445,0.05555555555555555
13313410,0.010030184273428992,0.028913163443537927,5.9653093353387506e-05,0.0032258064516128976,0.09677419354838711
8234099,0.020784843390553108,0.06259692314625269,0.00012673481430529757,0.016666666666666677,0.08333333333333333
16220042,0.02151240830618184,0.14697510627740473,0.004638042400705972,0.02857142857142858,0.07142857142857142
13724377,0.017900405385759103,0.04818147141917111,0.00025915544972591873,0.01891891891891892,0.08108108108108109
17000062,0.012894844685127067,0.07983434233594229,0.0018688810907837934,0.04444444444444445,0.05555555555555555
5995125,0.010849660049450342,0.11309840760953571,0.0012119330389261434,0.016666666666666677,0.08333333333333333
16911458,0.02060359168263496,0.07322615278671561,7.903789553269205e-05,0.004761904761904773,0.09523809523809523
13832416,0.021490105352974784,0.06286963827572643,0.0007501205802200127,0.0,0.1
5095269,0.017667780237624178,0.14829404506654634,0.001579331802264163,10.25,0.25
17658602,0.022100051986516777,0.08747564504301641,6.969266410770322e-05,0.037500000000000006,0.0625
12767923,0.011356302095807512,0.008257963137629425,0.003904832161533271,0.1,0.0
16714214,0.023370720775219213,0.06537270552443188,0.0005949673470690813,0.02857142857142858,0.07142857142857142
18023286,0.020312584621574595,0.06622611603471125,0.000878913965561148,0.025925925925925936,0.07407407407407407
15974183,0.017298884375440988,0.08478850316982033,0.0008099733185530916,0.04444444444444445,0.05555555555555555
8227502,0.012998643901327569,0.03375067762525886,0.00011480648250857747,0.016666666666666677,0.08333333333333333
15595607,0.010041312377516324,0.01977463022164011,0.00010943372361050318,0.0038461538461538602,0.09615384615384615
7476468,0.01740208184659082,0.08674090077555201,0.0018702033154703306,0.1,0.0
7019050,0.011288935452416618,0.045452488883816644,0.00010744518951610496,0.025925925925925936,0.07407407407407407
15586949,0.014556160317584612,0.09374065062439857,0.0006211683601488813,0.016666666666666677,0.08333333333333333
3652587,0.013659865625556846,0.05673750009479787,0.0003995721599867904,10.117647058823529,0.11764705882352942
17728730,0.03246394971446246,0.14124238830545932,0.0036167762752121286,0.1,0.0
17223685,0.01600752259056876,0.042029406100198174,0.0001351296192594937,0.0761904761904762,0.023809523809523808
3694515,0.02867863153443532,0.13755276541083603,6.129132519545334e-05,0.04545454545454546,0.05454545454545454
12787696,0.014853614481908878,0.08897487510833643,0.00023973085105089448,0.004761904761904773,0.09523809523809523
16087799,0.010154219664532817,0.04801524360240176,0.00042085164485352895,0.016666666666666677,0.08333333333333333
18501001,0.04139356003935838,0.007905492571928206,0.0037643221791632394,0.1,0.0
12026822,0.011060387853417647,0.005983508615098755,0.0016708900874092233,0.1,0.0
3487306,0.012993916904324375,0.10880065027450767,0.002492796295045408,0.009090909090909094,0.09090909090909091
10273060,0.018244688769903913,0.060919071993678124,0.00011358766254054876,0.0,0.1
8864778,0.037601356007675425,0.11435463710694173,0.0010557559992176854,0.020000000000000004,0.08
16937395,0.014273608491668352,0.05633885578442282,0.0003108300958033278,0.07222222222222223,0.027777777777777776
4991402,0.01786165262083688,0.11603525355612404,0.0006780492723679936,0.06774193548387097,0.03225806451612903
8427677,0.025625507327376444,0.06308732502970898,0.001395015734763871,0.0,0.1
11244099,0.013552274197824411,0.10228098645049881,0.00160612968974491,10.12,0.12
3958234,0.034793757286952595,0.005011905236867623,0.0029101617566870534,0.001234567901234579,0.09876543209876543
10167116,0.01078173402787495,0.00995048616735152,0.0007082770257476463,0.02105263157894738,0.07894736842105263
12089601,0.03643678433186162,0.09520950078925108,0.0004169594490861795,0.016666666666666677,0.08333333333333333
17053386,0.012611314534663593,0.03548884599580357,0.002099558583614203,0.1,0.0
5322337,0.02007210713389967,0.005441543623173439,0.001530648378237313,0.1,0.0
15769638,0.016548478183728198,0.008146704797534663,0.0031400692248563264,0.1,0.0
6154921,0.01081868968888796,0.01471799312582281,0.0001702753048481651,0.001960784313725497,0.09803921568627451
8592501,0.010168151413448399,0.02417807801754471,0.00013495784234674138,0.037500000000000006,0.0625
5755261,0.015180984624180474,0.02310887183719985,0.001174070058967168,0.1,0.0
16631222,0.014619904661113922,0.08711303432006491,0.0002175224207373909,0.0016393442622950893,0.09836065573770492
13744425,0.02721982551194449,0.029618817783783065,0.0013918966332391667,0.008496732026143788,0.09150326797385622
677717,0.026468064675666897,0.038446683337954236,0.0029632733519088877,0.025925925925925936,0.07407407407407407
10015769,0.02378055963299186,0.13959595444731723,0.001463949848394087,0.1,0.0
16685117,0.010181191202710533,0.05416044915307269,0.0008730986012469199,0.07727272727272727,0.022727272727272728
2648254,0.04920182964645941,0.03470663425961886,0.00434485065464867,0.004761904761904773,0.09523809523809523
17306107,0.01749681775499302,0.01555475368996593,0.0013020132891774267,0.0,0.1
10382686,0.014429392877355954,0.03524923235071239,0.0017001307422568907,0.023076923076923078,0.07692307692307693
17990556,0.030381772572708552,0.005107859666794401,0.002927723185058355,0.02105263157894738,0.07894736842105263
14374534,0.022003965588415234,0.06441987698694297,0.00041877396428563463,0.03617021276595746,0.06382978723404255
12042425,0.01419935559813336,0.010135351657631528,0.0010172968838201343,0.06551724137931035,0.034482758620689655
3464773,0.0147151499633191,0.03788542381835496,0.0001247994264614644,0.015555555555555559,0.08444444444444445
12820277,0.023515472266628097,0.031554859672328586,0.0032800966289027542,0.1,0.0
17729888,0.027024344430187492,0.03625176159766628,0.002844184130552175,0.1,0.0
4538738,0.011818366836037021,0.03827135115690726,8.188741960620423e-05,0.004761904761904773,0.09523809523809523
7335439,0.011387287763239152,0.030154035081909253,0.00031198563014062076,0.016666666666666677,0.08333333333333333
7092417,0.044371708954358095,0.018145161158091665,0.003933834929016697,0.04444444444444445,0.05555555555555555
16176721,0.022417719397912834,0.025385379090161687,0.0033746135071176585,0.037500000000000006,0.0625
17658884,0.010073167529223806,0.016890433860206437,0.0018747281923986985,0.1,0.0
17729161,0.014777343416183945,0.026918913888723337,0.0007530895135989315,0.0411764705882353,0.058823529411764705
7952981,0.018414804181023894,0.08124490355766605,0.0004978180556022204,0.013793103448275862,0.08620689655172414
11745381,0.02499541887417377,0.025064802891628962,0.001666049748450266,0.004761904761904773,0.09523809523809523
12398622,0.03036077692339795,0.09800247225708784,0.0001946891557495573,0.0,0.1
4848300,0.0157682727005408,0.007017574316031393,0.0011121051769451555,0.027272727272727282,0.07272727272727272
4433960,0.012178529091374658,0.009026596522710683,0.0028308997224269984,0.1,0.0
16356967,0.01393402984691102,0.011324291997051589,0.0004083136092979322,0.011949685534591206,0.0880503144654088
8393981,0.017579148108519703,0.08637598193332616,8.944501554866128e-05,0.002777777777777782,0.09722222222222222
4603253,0.02174820719198351,0.1257647505580917,0.004977005195513269,0.016666666666666677,0.08333333333333333
13634759,0.02255682346663618,0.04985966586485275,0.00041124778873002015,0.03181818181818183,0.06818181818181818
7924478,0.011074896733749564,0.07821736098526819,0.004425584905627896,0.1,0.0
7876385,0.01876927075512171,0.053015839778755534,0.00021074963392863478,0.016666666666666677,0.08333333333333333
7025064,0.03166422209885037,0.14896006917180127,0.0009588061682252097,0.01428571428571429,0.08571428571428572
3543931,0.012742328383466858,0.014333027302524507,0.00020631457423279142,0.0017094017094017172,0.09829059829059829
4305390,0.02173880466547688,0.09726169065207463,5.095240589615572e-05,0.0024390243902439046,0.0975609756097561
11022546,0.020716295658085068,0.05135133311453716,0.0004706835190217139,0.023076923076923078,0.07692307692307693
13768622,0.032300962792173774,0.022876806901593626,0.002198523827600865,0.005660377358490565,0.09433962264150944
8939384,0.013004866893777983,0.10790436231540507,0.00011931007684585538,0.016666666666666677,0.08333333333333333
4812481,0.017703322089565262,0.038802177086510535,0.00019015108384220998,0.0038461538461538602,0.09615384615384615
7683669,0.01963086841847702,0.02319310048157373,0.0008739166481310968,0.004761904761904773,0.09523809523809523
11306294,0.021784221077627716,0.06826550327925748,0.0007992085262885265,0.1,0.0
12778086,0.019687318227513708,0.017345290165239634,0.0011495148144590635,0.0,0.1
3158085,0.017337947130490805,0.014747001965233198,0.0011687863272659986,0.1,0.0
8340950,0.010881491461996504,0.02447163975736138,0.0003082429047128779,0.0016393442622950893,0.09836065573770492
4876839,0.011273584488238243,0.007468528898775038,0.0005200071480218509,0.012280701754385975,0.08771929824561403
17736654,0.02042829363877928,0.07136303801553448,9.461879643571456e-05,0.0,0.1
8471817,0.015245086986482427,0.03896283202575743,5.4338852584950915e-05,0.00579710144927538,0.09420289855072463
12014775,0.019609773306425875,0.05136053388590386,0.00023064273898808414,0.037500000000000006,0.0625
7168356,0.010104974036581003,0.012341411696527606,0.0002211842414075846,0.04252873563218391,0.0574712643678161
10376512,0.013812040678732825,0.01804995815178208,6.558378004082457e-05,0.004761904761904773,0.09523809523809523
16274373,0.01545959818210026,0.06407330350476814,0.0024040206414718567,0.037500000000000006,0.0625
9455820,0.12257997547378822,0.10550590181170125,0.0049180541374076086,0.023076923076923078,0.07692307692307693
15700463,0.030060639968238972,0.024451660302335452,0.0014549159193678488,0.1,0.0
4324567,0.04987119639705069,0.13781110413724554,0.00044964618712688994,0.00816326530612245,0.09183673469387756
3885215,0.02377306452791003,0.07929267596166381,0.0002200554355785124,0.013419913419913429,0.08658008658008658
4324479,0.06978383052903189,0.12082071945816138,0.004384226927111868,0.023076923076923078,0.07692307692307693
17519626,0.02025070560358946,0.0424173529560917,0.000937395322335929,0.1,0.0
3587612,0.013031180773732927,0.017583516103802134,0.00034816072690407353,0.0013157894736842146,0.09868421052631579
